id,Unnamed: 0,probe,device,model,brand,height,width,channels
14268,12628,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12628.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14269,12629,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12629.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14270,12630,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12630.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14271,12631,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12631.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14272,12632,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12632.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14273,12633,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12633.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14274,12634,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12634.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14275,12635,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12635.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14276,12636,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12636.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14277,12637,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12637.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14278,12638,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12638.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14279,12639,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12639.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14280,12640,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12640.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14281,12641,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12641.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14282,12642,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12642.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14283,12643,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12643.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14284,12644,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12644.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14285,12645,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12645.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14286,12646,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12646.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14287,12647,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12647.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14288,12648,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12648.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14289,12649,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12649.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14290,12650,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12650.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14291,12651,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12651.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14292,12652,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12652.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14293,12653,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12653.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14294,12654,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12654.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14295,12655,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12655.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14296,12656,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12656.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14297,12657,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12657.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14298,12658,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12658.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14299,12659,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12659.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14300,12660,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12660.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14301,12661,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12661.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14302,12662,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12662.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14303,12663,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12663.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14304,12664,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12664.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14305,12665,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12665.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14306,12666,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12666.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14307,12667,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12667.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14308,12668,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12668.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14309,12669,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12669.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14310,12670,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12670.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14311,12671,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12671.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14312,12672,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12672.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14313,12673,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12673.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14314,12674,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12674.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14315,12675,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12675.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14316,12676,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12676.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14317,12677,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12677.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14318,12678,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12678.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14319,12679,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12679.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14320,12680,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12680.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14321,12681,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12681.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14322,12682,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12682.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14323,12683,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12683.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14324,12684,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12684.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14325,12685,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12685.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14326,12686,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12686.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14327,12687,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12687.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14328,12688,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12688.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14329,12689,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12689.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14330,12692,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12692.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14331,12693,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12693.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14332,12694,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12694.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14333,12695,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12695.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14334,12696,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12696.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14335,12697,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12697.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14336,12698,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12698.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14337,12699,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12699.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14338,12700,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12700.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14339,12701,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12701.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14340,12702,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12702.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14341,12703,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12703.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14342,12704,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12704.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14343,12705,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12705.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14344,12706,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12706.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14345,12707,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12707.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14346,12708,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12708.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14347,12709,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12709.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14348,12710,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12710.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14349,12711,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12711.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14350,12720,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12720.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14351,12721,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12721.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14352,12722,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12722.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14353,12723,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12723.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14354,12724,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12724.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14355,12725,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12725.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14356,12726,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12726.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14357,12728,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12728.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14358,12729,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12729.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14359,12730,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12730.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14360,12731,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12731.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14361,12732,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12732.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14362,12734,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12734.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14363,12735,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12735.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14364,12736,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12736.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14365,12737,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12737.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14366,12738,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12738.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14367,12739,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12739.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14368,12740,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12740.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14369,12741,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12741.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14370,12742,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12742.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14371,12743,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12743.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14372,12744,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12744.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14373,12745,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12745.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14374,12746,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12746.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14375,12747,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12747.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14376,12748,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12748.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14377,12750,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12750.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14378,12751,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12751.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14379,12752,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12752.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14380,12753,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12753.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14381,12754,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12754.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14382,12755,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12755.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14383,12756,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12756.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14384,12757,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12757.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,2748,3664,3
14385,12758,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12758.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14386,12759,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12759.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14387,12760,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12760.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14388,12761,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12761.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14389,12762,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12762.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14390,12763,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12763.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14391,12764,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12764.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14392,12765,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12765.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14393,12766,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12766.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14394,12767,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12767.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14395,12768,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12768.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14396,12769,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_4_12769.JPG,Kodak_M1063_4,Kodak_M1063,Kodak,3664,2748,3
14397,12830,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12830.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14398,12831,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12831.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14399,12832,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12832.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14400,12834,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12834.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14401,12835,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12835.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14402,12836,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12836.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14403,12837,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12837.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14404,12838,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12838.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14405,12839,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12839.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14406,12840,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12840.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14407,12841,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12841.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14408,12842,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12842.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14409,12843,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12843.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14410,12844,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12844.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14411,12845,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12845.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14412,12846,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12846.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14413,12847,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12847.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14414,12848,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12848.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14415,12849,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12849.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14416,12850,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12850.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14417,12851,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12851.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14418,12852,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12852.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,4352,3264,3
14419,12853,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12853.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14420,12854,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12854.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14421,12855,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12855.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14422,12856,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12856.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14423,12857,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12857.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14424,12858,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12858.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14425,12859,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12859.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14426,12860,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12860.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14427,12861,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12861.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14428,12862,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12862.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14429,12863,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12863.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14430,12864,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12864.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14431,12865,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12865.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14432,12866,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12866.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14433,12867,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12867.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14434,12868,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12868.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14435,12869,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12869.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14436,12870,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12870.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
14437,12871,/nas/public/dataset/dresden/natural/jpeg/Nikon_CoolPixS710_0_12871.JPG,Nikon_CoolPixS710_0,Nikon_CoolPixS710,Nikon,3264,4352,3
